caseid,task,start_timestamp,end_timestamp,resource
0,Rework Milling,2012-03-13 07:00:00.0,2012-03-13 07:00:00.0,SYSTEM
0,Start,2012-03-13 07:00:00.0,2012-03-13 07:00:00.0,SYSTEM
0,Turning & Milling Q.C.,2012-03-13 07:00:00.0,2012-03-13 07:08:35.192,Role 3
0,Round Grinding,2012-03-13 07:08:35.192,2012-03-13 09:18:17.403,Role 2
0,Packing,2012-03-13 09:18:17.403,2012-03-13 10:18:17.403,Role 5
0,Final Inspection Q.C.,2012-03-13 10:18:17.403,2012-03-13 10:23:38.122,Role 3
0,Round Grinding,2012-03-13 10:23:38.122,2012-03-13 10:35:31.141,Role 2
0,Packing,2012-03-13 10:35:31.141,2012-03-13 11:35:31.141,Role 5
0,End,2012-03-13 11:35:31.141,2012-03-13 14:00:00.0,SYSTEM
1,Rework Milling,2012-03-14 14:08:00.0,2012-03-14 14:08:00.0,SYSTEM
1,Start,2012-03-14 14:08:00.0,2012-03-14 14:08:00.0,SYSTEM
1,Turning,2012-03-14 14:08:00.0,2012-03-14 14:08:00.0,SYSTEM
1,Turning Q.C.,2012-03-14 14:08:00.0,2012-03-14 14:08:00.0,SYSTEM
1,Turning & Milling,2012-03-14 14:08:00.0,2012-03-14 14:59:59.076,Role 1
1,Milling,2012-03-14 14:59:59.076,2012-03-14 17:00:00.0,SYSTEM
1,Final Inspection Q.C.,2012-03-14 17:00:00.0,2012-03-15 08:10:29.186,Role 3
1,Packing,2012-03-15 08:10:29.186,2012-03-15 09:10:29.186,Role 5
1,End,2012-03-15 09:10:29.186,2012-03-15 09:10:29.186,SYSTEM
2,Start,2012-03-17 18:16:00.0,2012-03-17 18:16:00.0,SYSTEM
2,Turning,2012-03-17 18:16:00.0,2012-03-17 18:16:00.0,SYSTEM
2,Turning Q.C.,2012-03-17 18:16:00.0,2012-03-17 18:16:00.0,SYSTEM
2,Turning & Milling,2012-03-17 18:16:00.0,2012-03-17 23:38:08.623,Role 1
2,Laser Marking,2012-03-17 23:38:08.623,2012-03-17 23:40:59.005,Role 6
2,Lapping,2012-03-17 23:40:59.005,2012-03-18 01:40:35.817,Role 6
2,Round Grinding,2012-03-18 01:40:35.817,2012-03-18 03:34:53.196,Role 2
2,Turning & Milling Q.C.,2012-03-18 03:34:53.196,2012-03-18 04:07:29.16,Role 3
2,Nitration Q.C.,2012-03-18 04:07:29.16,2012-03-18 04:10:29.16,Role 3
2,Laser Marking,2012-03-18 04:10:29.16,2012-03-18 04:24:12.9,Role 6
2,Round Grinding,2012-03-18 04:24:12.9,2012-03-18 06:17:52.269,Role 2
2,Final Inspection Q.C.,2012-03-18 06:17:52.269,2012-03-18 07:59:58.554,Role 3
2,Grinding Rework,2012-03-18 07:59:58.554,2012-03-18 11:14:58.554,Role 2
2,Final Inspection Q.C.,2012-03-18 11:14:58.554,2012-03-19 00:16:12.121,Role 3
2,Round Grinding,2012-03-19 00:16:12.121,2012-03-19 00:17:22.674,Role 2
2,Lapping,2012-03-19 00:17:22.674,2012-03-19 01:09:26.593,Role 6
2,Final Inspection Q.C.,2012-03-19 01:09:26.593,2012-03-19 04:19:37.303,Role 3
2,Packing,2012-03-19 04:19:37.303,2012-03-19 05:19:37.303,Role 5
2,Final Inspection Q.C.,2012-03-19 05:19:37.303,2012-03-19 08:59:32.523,Role 3
2,End,2012-03-19 08:59:32.523,2012-03-19 16:00:00.0,SYSTEM
3,Rework Milling,2012-03-20 21:22:00.0,2012-03-20 21:22:00.0,SYSTEM
3,Start,2012-03-20 21:22:00.0,2012-03-20 21:22:00.0,SYSTEM
3,Change Version,2012-03-20 21:22:00.0,2012-03-20 21:22:00.0,SYSTEM
3,Final Inspection Q.C.,2012-03-20 21:22:00.0,2012-03-21 00:20:16.111,Role 3
3,End,2012-03-21 00:20:16.111,2012-03-21 00:20:16.111,SYSTEM
4,Turning & Milling,2012-03-23 13:32:00.0,2012-03-23 14:03:20.665,Role 1
4,Start,2012-03-23 14:03:20.665,2012-03-23 14:03:20.665,SYSTEM
4,Milling Q.C.,2012-03-23 14:03:20.665,2012-03-23 14:03:20.665,SYSTEM
4,Packing,2012-03-23 14:03:20.665,2012-03-23 15:03:20.665,Role 5
4,Round  Q.C.,2012-03-23 15:03:20.665,2012-03-23 17:00:00.0,SYSTEM
4,Packing,2012-03-23 17:00:00.0,2012-03-23 18:00:00.0,Role 5
4,Round  Q.C.,2012-03-23 18:00:00.0,2012-03-23 18:00:00.0,SYSTEM
4,Packing,2012-03-23 18:00:00.0,2012-03-23 19:00:00.0,Role 5
4,End,2012-03-23 19:00:00.0,2012-03-24 18:00:00.0,SYSTEM
5,Rework Milling,2012-03-27 14:38:00.0,2012-03-27 14:38:00.0,SYSTEM
5,Start,2012-03-27 14:38:00.0,2012-03-27 14:38:00.0,SYSTEM
5,Turning,2012-03-27 14:38:00.0,2012-03-27 14:38:00.0,SYSTEM
5,Turning Q.C.,2012-03-27 14:38:00.0,2012-03-27 14:38:00.0,SYSTEM
5,Turning & Milling,2012-03-27 14:38:00.0,2012-03-27 18:28:17.34,Role 1
5,Start,2012-03-27 18:28:17.34,2012-03-27 18:28:17.34,SYSTEM
5,Turning & Milling,2012-03-27 18:28:17.34,2012-03-27 18:28:57.926,Role 1
5,Milling,2012-03-27 18:28:57.926,2012-03-27 18:28:57.926,SYSTEM
5,Final Inspection Q.C.,2012-03-27 18:28:57.926,2012-03-27 22:04:53.819,Role 3
5,Round Grinding,2012-03-27 22:04:53.819,2012-03-27 22:12:03.033,Role 2
5,Laser Marking,2012-03-27 22:12:03.033,2012-03-27 22:47:27.062,Role 6
5,Flat Grinding,2012-03-27 22:47:27.062,2012-03-27 23:31:44.625,Role 6
5,Laser Marking,2012-03-27 23:31:44.625,2012-03-28 01:07:21.298,Role 6
5,Final Inspection Q.C.,2012-03-28 01:07:21.298,2012-03-28 06:21:17.256,Role 3
5,Grinding Rework,2012-03-28 06:21:17.256,2012-03-28 09:36:17.256,Role 2
5,Packing,2012-03-28 09:36:17.256,2012-03-28 10:36:17.256,Role 5
5,Final Inspection Q.C.,2012-03-28 10:36:17.256,2012-03-28 12:43:48.409,Role 3
