caseid,task,start_timestamp,end_timestamp,resource
0,Start,2012-03-13 07:00:00.0,2012-03-13 07:00:00.0,SYSTEM
0,Milling Q.C.,2012-03-13 07:00:00.0,2012-03-13 07:00:00.0,SYSTEM
0,Packing,2012-03-13 07:00:00.0,2012-03-13 08:00:00.0,Role 5
0,Fix,2012-03-13 08:00:00.0,2012-03-13 08:00:00.0,SYSTEM
0,Packing,2012-03-13 08:00:00.0,2012-03-13 09:00:00.0,Role 5
0,End,2012-03-13 09:00:00.0,2012-03-13 14:00:00.0,SYSTEM
1,Start,2012-03-14 14:08:00.0,2012-03-14 14:08:00.0,SYSTEM
1,Milling Q.C.,2012-03-14 14:08:00.0,2012-03-14 14:08:00.0,SYSTEM
1,Packing,2012-03-14 14:08:00.0,2012-03-14 15:08:00.0,Role 5
1,Round  Q.C.,2012-03-14 15:08:00.0,2012-03-14 17:00:00.0,SYSTEM
1,Packing,2012-03-14 17:00:00.0,2012-03-14 18:00:00.0,Role 5
1,Round  Q.C.,2012-03-14 18:00:00.0,2012-03-14 18:00:00.0,SYSTEM
1,Packing,2012-03-14 18:00:00.0,2012-03-14 19:00:00.0,Role 5
1,Fix,2012-03-14 19:00:00.0,2012-03-15 07:00:00.0,SYSTEM
1,Packing,2012-03-15 07:00:00.0,2012-03-15 08:00:00.0,Role 5
1,Final Inspection Q.C.,2012-03-15 08:00:00.0,2012-03-15 14:17:45.171,Role 3
1,Packing,2012-03-15 14:17:45.171,2012-03-15 15:17:45.171,Role 5
1,End,2012-03-15 15:17:45.171,2012-03-16 07:00:00.0,SYSTEM
2,Start,2012-03-17 18:16:00.0,2012-03-17 18:16:00.0,SYSTEM
2,Turning,2012-03-17 18:16:00.0,2012-03-17 18:16:00.0,SYSTEM
2,Turning Q.C.,2012-03-17 18:16:00.0,2012-03-17 18:16:00.0,SYSTEM
2,Turning & Milling,2012-03-17 18:16:00.0,2012-03-17 18:44:27.025,Role 1
2,Milling,2012-03-17 18:44:27.025,2012-03-17 18:44:27.025,SYSTEM
2,Final Inspection Q.C.,2012-03-17 18:44:27.025,2012-03-17 19:36:34.258,Role 3
2,Packing,2012-03-17 19:36:34.258,2012-03-17 20:36:34.258,Role 5
2,Final Inspection Q.C.,2012-03-17 20:36:34.258,2012-03-17 23:31:41.965,Role 3
2,Packing,2012-03-17 23:31:41.965,2012-03-18 00:31:42.965,Role 5
2,Fix,2012-03-18 00:31:42.965,2012-03-19 16:00:00.0,SYSTEM
2,Packing,2012-03-19 16:00:00.0,2012-03-19 17:00:00.0,Role 5
2,End,2012-03-19 17:00:00.0,2012-03-19 17:00:00.0,SYSTEM
3,Rework Milling,2012-03-20 21:22:00.0,2012-03-20 21:22:00.0,SYSTEM
3,Start,2012-03-20 21:22:00.0,2012-03-20 21:22:00.0,SYSTEM
3,Turning & Milling Q.C.,2012-03-20 21:22:00.0,2012-03-20 22:00:34.108,Role 3
3,Flat Grinding,2012-03-20 22:00:34.108,2012-03-20 22:15:55.06,Role 6
3,Laser Marking,2012-03-20 22:15:55.06,2012-03-20 22:16:33.495,Role 6
3,Flat Grinding,2012-03-20 22:16:33.495,2012-03-20 22:45:00.39,Role 6
3,Lapping,2012-03-20 22:45:00.39,2012-03-20 23:30:59.64,Role 6
3,Turning Rework,2012-03-20 23:30:59.64,2012-03-21 00:00:00.0,SYSTEM
3,Lapping,2012-03-21 00:00:00.0,2012-03-21 01:55:26.877,Role 6
3,Laser Marking,2012-03-21 01:55:26.877,2012-03-21 03:52:18.386,Role 6
3,Lapping,2012-03-21 03:52:18.386,2012-03-21 03:53:57.701,Role 6
3,Turning Rework,2012-03-21 03:53:57.701,2012-03-21 03:53:57.701,SYSTEM
3,Lapping,2012-03-21 03:53:57.701,2012-03-21 04:07:38.899,Role 6
3,Final Inspection Q.C.,2012-03-21 04:07:38.899,2012-03-21 05:00:45.797,Role 3
3,Packing,2012-03-21 05:00:45.797,2012-03-21 06:00:45.797,Role 5
3,End,2012-03-21 06:00:45.797,2012-03-21 07:00:00.0,SYSTEM
4,Rework Milling,2012-03-23 13:32:00.0,2012-03-23 13:32:00.0,SYSTEM
4,Start,2012-03-23 13:32:00.0,2012-03-23 13:32:00.0,SYSTEM
4,Turning & Milling Q.C.,2012-03-23 13:32:00.0,2012-03-23 13:45:13.68,Role 3
4,Nitration Q.C.,2012-03-23 13:45:13.68,2012-03-23 13:48:13.68,Role 3
4,Laser Marking,2012-03-23 13:48:13.68,2012-03-23 13:59:08.977,Role 6
4,Final Inspection Q.C.,2012-03-23 13:59:08.977,2012-03-23 16:44:31.067,Role 3
4,Grinding Rework,2012-03-23 16:44:31.067,2012-03-23 19:59:31.067,Role 2
4,Final Inspection Q.C.,2012-03-23 19:59:31.067,2012-03-23 23:35:42.251,Role 3
4,Round Grinding,2012-03-23 23:35:42.251,2012-03-24 00:56:00.665,Role 2
4,Packing,2012-03-24 00:56:00.665,2012-03-24 01:56:00.665,Role 5
4,Final Inspection Q.C.,2012-03-24 01:56:00.665,2012-03-24 04:17:35.155,Role 3
4,Round Grinding,2012-03-24 04:17:35.155,2012-03-24 07:36:25.449,Role 2
4,Packing,2012-03-24 07:36:25.449,2012-03-24 08:36:25.449,Role 5
4,End,2012-03-24 08:36:25.449,2012-03-24 18:00:00.0,SYSTEM
5,Turning & Milling,2012-03-27 14:38:00.0,2012-03-27 20:01:33.336,Role 1
5,Milling,2012-03-27 20:01:33.336,2012-03-27 20:01:33.336,SYSTEM
