caseid,task,start_timestamp,end_timestamp,resource
0,Turning & Milling,2012-03-13 07:00:00.0,2012-03-13 09:00:00.248,Role 1
0,Start,2012-03-13 09:00:00.248,2012-03-13 09:00:00.248,SYSTEM
0,Milling Q.C.,2012-03-13 09:00:00.248,2012-03-13 14:00:00.0,SYSTEM
0,Packing,2012-03-13 14:00:00.0,2012-03-13 15:00:00.0,Role 5
0,Final Inspection Q.C.,2012-03-13 15:00:00.0,2012-03-13 16:36:41.368,Role 3
0,Packing,2012-03-13 16:36:41.368,2012-03-13 17:36:41.368,Role 5
0,Final Inspection Q.C.,2012-03-13 17:36:41.368,2012-03-13 22:33:38.066,Role 3
0,Packing,2012-03-13 22:33:38.066,2012-03-13 23:33:38.066,Role 5
0,Round  Q.C.,2012-03-13 23:33:38.066,2012-03-14 00:00:00.0,SYSTEM
0,Packing,2012-03-14 00:00:00.0,2012-03-14 01:00:00.0,Role 5
0,Round  Q.C.,2012-03-14 01:00:00.0,2012-03-14 03:00:00.0,SYSTEM
0,Packing,2012-03-14 03:00:00.0,2012-03-14 04:00:00.0,Role 5
0,Final Inspection Q.C.,2012-03-14 04:00:00.0,2012-03-14 06:06:29.277,Role 3
0,Grinding Rework,2012-03-14 06:06:29.277,2012-03-14 09:21:29.277,Role 2
0,Packing,2012-03-14 09:21:29.277,2012-03-14 10:21:29.277,Role 5
0,Fix,2012-03-14 10:21:29.277,2012-03-14 14:00:00.0,SYSTEM
1,Start,2012-03-14 14:08:00.0,2012-03-14 14:08:00.0,SYSTEM
0,Packing,2012-03-14 14:00:00.0,2012-03-14 15:00:00.0,Role 5
0,Round  Q.C.,2012-03-14 15:00:00.0,2012-03-14 17:00:00.0,SYSTEM
0,Packing,2012-03-14 17:00:00.0,2012-03-14 18:00:00.0,Role 5
0,End,2012-03-14 18:00:00.0,2012-03-14 18:00:00.0,SYSTEM
1,Turning & Milling,2012-03-14 14:08:00.0,2012-03-14 23:41:12.219,Role 1
1,Milling,2012-03-14 23:41:12.219,2012-03-15 07:00:00.0,SYSTEM
1,Final Inspection Q.C.,2012-03-15 07:00:00.0,2012-03-15 08:49:23.962,Role 3
1,Grinding Rework,2012-03-15 08:49:23.962,2012-03-15 12:04:23.962,Role 2
1,Final Inspection Q.C.,2012-03-15 12:04:23.962,2012-03-15 16:08:43.64,Role 3
1,Grinding Rework,2012-03-15 16:08:43.64,2012-03-15 19:23:43.64,Role 2
1,Final Inspection Q.C.,2012-03-15 19:23:43.64,2012-03-16 00:31:22.614,Role 3
1,Packing,2012-03-16 00:31:22.614,2012-03-16 01:31:22.614,Role 5
1,Final Inspection Q.C.,2012-03-16 01:31:22.614,2012-03-16 03:12:11.17,Role 3
1,End,2012-03-16 03:12:11.17,2012-03-16 07:00:00.0,SYSTEM
2,Turning & Milling,2012-03-17 18:16:00.0,2012-03-17 19:32:50.6,Role 1
2,Start,2012-03-17 19:32:50.6,2012-03-17 19:32:50.6,SYSTEM
2,Turning & Milling Q.C.,2012-03-17 19:32:50.6,2012-03-17 20:28:10.37,Role 3
2,Stress Relief,2012-03-17 20:28:10.37,2012-03-19 16:00:00.0,SYSTEM
2,Turning & Milling,2012-03-19 16:00:00.0,2012-03-19 18:12:38.874,Role 1
2,Milling,2012-03-19 18:12:38.874,2012-03-19 18:12:38.874,SYSTEM
2,Final Inspection Q.C.,2012-03-19 18:12:38.874,2012-03-19 19:13:32.211,Role 3
2,Round Grinding,2012-03-19 19:13:32.211,2012-03-19 22:48:40.899,Role 2
2,Final Inspection Q.C.,2012-03-19 22:48:40.899,2012-03-20 03:44:58.098,Role 3
2,Round Grinding,2012-03-20 03:44:58.098,2012-03-20 06:38:23.556,Role 2
2,Turning & Milling Q.C.,2012-03-20 06:38:23.556,2012-03-20 07:33:38.132,Role 3
2,Nitration Q.C.,2012-03-20 07:33:38.132,2012-03-20 07:36:38.132,Role 3
2,Laser Marking,2012-03-20 07:36:38.132,2012-03-20 07:40:58.868,Role 6
2,Final Inspection Q.C.,2012-03-20 07:40:58.868,2012-03-20 10:08:45.008,Role 3
2,Round Grinding,2012-03-20 10:08:45.008,2012-03-20 14:30:39.14,Role 2
2,Laser Marking,2012-03-20 14:30:39.14,2012-03-20 15:15:29.198,Role 6
2,Flat Grinding,2012-03-20 15:15:29.198,2012-03-20 15:37:47.855,Role 6
