caseid,task,start_timestamp,end_timestamp
Case0001,W_Completeren aanvraag,2021-02-14 00:19:39.437446,2021-02-14 00:19:39.437446
Case0001,W_Beoordelen fraude,2021-02-13 16:35:42.308212,2021-02-13 18:16:47.923270
Case0001,W_Nabellen offertes,2021-02-13 12:41:37.955583,2021-02-13 14:02:26.646081
Case0001,W_Completeren aanvraag,2021-02-13 14:48:55.528398,2021-02-13 16:35:42.308212
Case0001,W_Nabellen offertes,2021-02-13 12:41:37.955583,2021-02-13 12:41:37.955583
Case0001,W_Nabellen offertes,2021-02-13 12:41:37.955583,2021-02-13 12:41:37.955583
Case0001,W_Nabellen incomplete dossiers,2021-02-13 23:02:18.674366,2021-02-13 23:13:18.870664
Case0001,W_Afhandelen leads,2021-02-13 10:55:49.291003,2021-02-13 10:55:49.291003
Case0002,W_Beoordelen fraude,2021-02-13 11:33:03.400792,2021-02-13 15:28:41.929616
Case0002,W_Beoordelen fraude,2021-02-13 10:55:49.291085,2021-02-13 10:55:49.291085
Case0002,W_Beoordelen fraude,2021-02-13 17:39:24.146101,2021-02-13 18:35:30.571615
Case0002,W_Valideren aanvraag,2021-02-13 11:39:32.495604,2021-02-13 12:47:42.619305
Case0003,W_Completeren aanvraag,2021-02-13 13:57:27.033704,2021-02-13 14:11:53.353205
Case0003,W_Afhandelen leads,2021-02-13 13:00:07.507561,2021-02-13 13:00:07.507561
Case0003,W_Valideren aanvraag,2021-02-13 13:34:29.981587,2021-02-13 13:34:29.981587
Case0003,W_Valideren aanvraag,2021-02-13 17:39:24.146101,2021-02-13 18:01:17.625358
Case0003,W_Beoordelen fraude,2021-02-13 12:58:39.640887,2021-02-13 12:58:39.640887
Case0004,W_Afhandelen leads,2021-02-13 14:33:58.167263,2021-02-13 14:33:58.167263
Case0004,W_Completeren aanvraag,2021-02-14 00:21:05.952286,2021-02-14 00:21:05.952286
Case0004,W_Beoordelen fraude,2021-02-13 17:32:42.750412,2021-02-13 17:32:42.750412
Case0004,W_Nabellen offertes,2021-02-13 23:42:56.608115,2021-02-14 01:28:31.668020
Case0004,W_Afhandelen leads,2021-02-13 13:12:31.633237,2021-02-13 13:12:31.633237
Case0004,W_Nabellen offertes,2021-02-13 10:55:49.291003,2021-02-13 11:37:33.349519
Case0004,W_Nabellen offertes,2021-02-13 11:06:50.492407,2021-02-13 14:22:59.826437
Case0004,W_Beoordelen fraude,2021-02-13 23:13:18.870664,2021-02-13 23:13:18.870664
Case0004,W_Nabellen incomplete dossiers,2021-02-13 17:39:24.146101,2021-02-13 17:39:24.146101
Case0004,W_Beoordelen fraude,2021-02-13 12:47:57.170503,2021-02-13 12:47:57.170503
Case0006,W_Completeren aanvraag,2021-02-14 00:19:36.213793,2021-02-14 00:19:36.213793
Case0006,W_Beoordelen fraude,2021-02-13 16:35:39.084559,2021-02-13 18:16:44.699617
Case0006,W_Nabellen offertes,2021-02-13 12:41:34.731921,2021-02-13 14:02:23.422419
Case0006,W_Completeren aanvraag,2021-02-13 14:48:52.304745,2021-02-13 16:35:39.084559
Case0006,W_Nabellen offertes,2021-02-13 12:41:34.731921,2021-02-13 12:41:34.731921
Case0006,W_Nabellen incomplete dossiers,2021-02-13 23:02:15.450713,2021-02-13 23:13:15.647011
Case0006,W_Afhandelen leads,2021-02-13 10:55:46.067350,2021-02-13 10:55:46.067350
Case0006,W_Nabellen offertes,2021-02-13 12:41:34.731921,2021-02-13 12:41:34.731921
Case0007,W_Beoordelen fraude,2021-02-13 11:33:00.177139,2021-02-13 15:28:38.705963
Case0007,W_Beoordelen fraude,2021-02-13 17:39:20.922448,2021-02-13 18:35:27.347962
Case0007,W_Valideren aanvraag,2021-02-13 11:39:29.271951,2021-02-13 12:47:39.395652
Case0007,W_Beoordelen fraude,2021-02-13 10:55:46.067423,2021-02-13 10:55:46.067423
Case0008,W_Completeren aanvraag,2021-02-13 13:57:23.810051,2021-02-13 14:11:50.129552
Case0008,W_Afhandelen leads,2021-02-13 13:00:04.283899,2021-02-13 13:00:04.283899
Case0008,W_Valideren aanvraag,2021-02-13 13:34:26.757934,2021-02-13 13:34:26.757934
Case0008,W_Valideren aanvraag,2021-02-13 17:39:20.922448,2021-02-13 18:01:14.401705
Case0008,W_Beoordelen fraude,2021-02-13 12:58:36.417234,2021-02-13 12:58:36.417234
Case0009,W_Afhandelen leads,2021-02-13 14:33:54.943610,2021-02-13 14:33:54.943610
Case0009,W_Completeren aanvraag,2021-02-14 00:21:02.728633,2021-02-14 00:21:02.728633
Case0009,W_Beoordelen fraude,2021-02-13 17:32:39.526759,2021-02-13 17:32:39.526759
Case0009,W_Nabellen offertes,2021-02-13 23:42:53.384462,2021-02-14 01:28:28.444367
Case0009,W_Afhandelen leads,2021-02-13 13:12:28.409575,2021-02-13 13:12:28.409575
Case0009,W_Nabellen offertes,2021-02-13 10:55:46.067350,2021-02-13 11:37:30.125866
Case0009,W_Beoordelen fraude,2021-02-13 12:47:53.946850,2021-02-13 12:47:53.946850
Case0009,W_Beoordelen fraude,2021-02-13 23:13:15.647011,2021-02-13 23:13:15.647011
Case0009,W_Nabellen offertes,2021-02-13 11:06:47.268745,2021-02-13 14:22:56.602775
Case0009,W_Nabellen incomplete dossiers,2021-02-13 17:39:20.922448,2021-02-13 17:39:20.922448
Case0011,W_Nabellen offertes,2021-02-13 12:41:37.894411,2021-02-13 12:41:37.894411
Case0011,W_Completeren aanvraag,2021-02-14 00:19:39.376272,2021-02-14 00:19:39.376272
Case0011,W_Beoordelen fraude,2021-02-13 16:35:42.247038,2021-02-13 18:16:47.862096
Case0011,W_Nabellen offertes,2021-02-13 12:41:37.894411,2021-02-13 14:02:26.584909
Case0011,W_Completeren aanvraag,2021-02-13 14:48:55.467224,2021-02-13 16:35:42.247038
Case0011,W_Nabellen offertes,2021-02-13 12:41:37.894411,2021-02-13 12:41:37.894411
Case0011,W_Nabellen incomplete dossiers,2021-02-13 23:02:18.613192,2021-02-13 23:13:18.809490
Case0011,W_Afhandelen leads,2021-02-13 10:55:49.229829,2021-02-13 10:55:49.229829
Case0012,W_Beoordelen fraude,2021-02-13 17:39:24.084927,2021-02-13 18:35:30.510441
Case0012,W_Beoordelen fraude,2021-02-13 11:33:03.339618,2021-02-13 15:28:41.868442
Case0012,W_Valideren aanvraag,2021-02-13 11:39:32.434430,2021-02-13 12:47:42.558131
Case0012,W_Beoordelen fraude,2021-02-13 10:55:49.229913,2021-02-13 10:55:49.229913
Case0013,W_Completeren aanvraag,2021-02-13 13:57:26.972530,2021-02-13 14:11:53.292031
Case0013,W_Valideren aanvraag,2021-02-13 13:34:29.920413,2021-02-13 13:34:29.920413
Case0013,W_Afhandelen leads,2021-02-13 13:00:07.446389,2021-02-13 13:00:07.446389
Case0013,W_Valideren aanvraag,2021-02-13 17:39:24.084927,2021-02-13 18:01:17.564184
Case0013,W_Beoordelen fraude,2021-02-13 12:58:39.579713,2021-02-13 12:58:39.579713
Case0014,W_Afhandelen leads,2021-02-13 14:33:58.106089,2021-02-13 14:33:58.106089
Case0014,W_Completeren aanvraag,2021-02-14 00:21:05.891112,2021-02-14 00:21:05.891112
Case0014,W_Beoordelen fraude,2021-02-13 17:32:42.689238,2021-02-13 17:32:42.689238
Case0014,W_Nabellen offertes,2021-02-13 23:42:56.546941,2021-02-14 01:28:31.606846
Case0014,W_Afhandelen leads,2021-02-13 13:12:31.572065,2021-02-13 13:12:31.572065
Case0014,W_Nabellen offertes,2021-02-13 10:55:49.229829,2021-02-13 11:37:33.288345
Case0014,W_Nabellen offertes,2021-02-13 11:06:50.431235,2021-02-13 14:22:59.765265
Case0014,W_Nabellen incomplete dossiers,2021-02-13 17:39:24.084927,2021-02-13 17:39:24.084927
Case0014,W_Beoordelen fraude,2021-02-13 12:47:57.109329,2021-02-13 12:47:57.109329
Case0014,W_Beoordelen fraude,2021-02-13 23:13:18.809490,2021-02-13 23:13:18.809490
Case0016,W_Completeren aanvraag,2021-02-14 00:19:38.736849,2021-02-14 00:19:38.736849
Case0016,W_Beoordelen fraude,2021-02-13 16:35:41.607615,2021-02-13 18:16:47.222673
Case0016,W_Nabellen offertes,2021-02-13 12:41:37.254975,2021-02-13 14:02:25.945473
Case0016,W_Completeren aanvraag,2021-02-13 14:48:54.827801,2021-02-13 16:35:41.607615
Case0016,W_Nabellen offertes,2021-02-13 12:41:37.254975,2021-02-13 12:41:37.254975
Case0016,W_Nabellen incomplete dossiers,2021-02-13 23:02:17.973769,2021-02-13 23:13:18.170067
Case0016,W_Afhandelen leads,2021-02-13 10:55:48.590406,2021-02-13 10:55:48.590406
Case0016,W_Nabellen offertes,2021-02-13 12:41:37.254975,2021-02-13 12:41:37.254975
Case0017,W_Beoordelen fraude,2021-02-13 11:33:02.700195,2021-02-13 15:28:41.229019
Case0017,W_Beoordelen fraude,2021-02-13 17:39:23.445504,2021-02-13 18:35:29.871018
Case0017,W_Valideren aanvraag,2021-02-13 11:39:31.795007,2021-02-13 12:47:41.918708
Case0017,W_Beoordelen fraude,2021-02-13 10:55:48.590477,2021-02-13 10:55:48.590477
Case0018,W_Completeren aanvraag,2021-02-13 13:57:26.333107,2021-02-13 14:11:52.652608
Case0018,W_Afhandelen leads,2021-02-13 13:00:06.806953,2021-02-13 13:00:06.806953
Case0018,W_Valideren aanvraag,2021-02-13 13:34:29.280990,2021-02-13 13:34:29.280990
Case0018,W_Valideren aanvraag,2021-02-13 17:39:23.445504,2021-02-13 18:01:16.924761
Case0018,W_Beoordelen fraude,2021-02-13 12:58:38.940290,2021-02-13 12:58:38.940290
Case0019,W_Nabellen offertes,2021-02-13 23:42:55.907518,2021-02-14 01:28:30.967423
Case0019,W_Completeren aanvraag,2021-02-14 00:21:05.251689,2021-02-14 00:21:05.251689
Case0019,W_Beoordelen fraude,2021-02-13 17:32:42.049815,2021-02-13 17:32:42.049815
Case0019,W_Afhandelen leads,2021-02-13 14:33:57.466666,2021-02-13 14:33:57.466666
Case0019,W_Nabellen offertes,2021-02-13 11:06:49.791799,2021-02-13 14:22:59.125829
Case0019,W_Beoordelen fraude,2021-02-13 23:13:18.170067,2021-02-13 23:13:18.170067
Case0019,W_Nabellen offertes,2021-02-13 10:55:48.590406,2021-02-13 11:37:32.648922
