caseid,task,start_timestamp,end_timestamp,resource
0,Start,2011-06-21 00:00:00.0,2011-06-21 00:00:00.0,SYSTEM
1,Start,2011-06-21 07:29:51.125,2011-06-21 07:29:51.125,SYSTEM
0,Analyze Purchase Requisition,2011-06-21 00:00:00.0,2011-06-21 09:05:59.42,Role 4
1,Create Purchase Requisition,2011-06-21 07:29:51.125,2011-06-21 09:15:50.467,Role 1
0,Amend Purchase Requisition,2011-06-21 09:05:59.42,2011-06-21 09:34:59.42,Role 1
0,Analyze Purchase Requisition,2011-06-21 09:34:59.42,2011-06-21 09:49:04.957,Role 4
0,Create Request for Quotation,2011-06-21 09:49:04.957,2011-06-21 09:49:54.54,Role 4
0,Analyze Request for Quotation,2011-06-21 09:49:54.54,2011-06-21 09:50:56.861,Role 3
0,Amend Request for Quotation,2011-06-21 09:50:56.861,2011-06-21 09:57:42.523,Role 1
1,Start,2011-06-21 09:15:50.467,2011-06-21 10:00:00.0,SYSTEM
1,Analyze Purchase Requisition,2011-06-21 10:00:00.0,2011-06-21 10:00:10.994,Role 4
1,Amend Purchase Requisition,2011-06-21 10:00:10.994,2011-06-21 10:29:10.994,Role 1
1,Analyze Purchase Requisition,2011-06-21 10:29:10.994,2011-06-21 10:30:39.877,Role 4
1,Create Request for Quotation,2011-06-21 10:30:39.877,2011-06-21 10:34:11.454,Role 4
2,Start,2011-06-21 10:47:10.576,2011-06-21 10:47:10.576,SYSTEM
2,Analyze Purchase Requisition,2011-06-21 10:47:10.576,2011-06-21 10:50:15.507,Role 4
1,Analyze Request for Quotation,2011-06-21 10:34:11.454,2011-06-21 10:54:12.688,Role 3
1,Amend Request for Quotation,2011-06-21 10:54:12.688,2011-06-21 11:02:34.84,Role 1
1,Analyze Request for Quotation,2011-06-21 11:02:34.84,2011-06-21 11:04:10.395,Role 3
1,Amend Request for Quotation,2011-06-21 11:04:10.395,2011-06-21 11:06:53.816,Role 1
2,Amend Purchase Requisition,2011-06-21 10:50:15.507,2011-06-21 11:19:15.507,Role 1
