caseid,task,start_timestamp,end_timestamp,resource
0,Start,2016-05-18 21:56:02.0,2016-05-18 21:56:02.0,SYSTEM
0,Traer informacion estudiante - banner,2016-05-18 21:56:02.0,2016-05-18 21:56:02.0,Role 1
0,Radicar Solicitud Homologacion,2016-05-18 21:56:02.0,2016-05-18 21:56:15.451,Role 1
0,Cancelar Solicitud,2016-05-18 21:56:15.451,2016-05-18 21:56:15.451,SYSTEM
0,End,2016-05-18 21:56:15.451,2016-05-18 21:56:15.451,SYSTEM
1,Start,2016-05-19 01:02:24.284,2016-05-19 01:02:24.284,SYSTEM
1,Traer informacion estudiante - banner,2016-05-19 01:02:24.284,2016-05-19 01:02:24.284,Role 1
2,Start,2016-05-19 01:42:20.509,2016-05-19 01:42:20.509,SYSTEM
3,Start,2016-05-19 12:33:36.512,2016-05-19 12:33:36.512,SYSTEM
4,Start,2016-05-19 14:46:37.266,2016-05-19 14:46:37.266,SYSTEM
2,Traer informacion estudiante - banner,2016-05-19 01:42:20.509,2016-05-19 16:00:00.0,Role 1
3,Traer informacion estudiante - banner,2016-05-19 12:33:36.512,2016-05-19 16:00:00.0,Role 1
4,Traer informacion estudiante - banner,2016-05-19 14:46:37.266,2016-05-19 16:00:00.0,Role 1
3,Radicar Solicitud Homologacion,2016-05-19 16:00:00.0,2016-05-19 16:00:14.53,Role 1
3,Cancelar Solicitud,2016-05-19 16:00:14.53,2016-05-19 16:00:14.53,SYSTEM
3,End,2016-05-19 16:00:14.53,2016-05-19 16:00:14.53,SYSTEM
1,Radicar Solicitud Homologacion,2016-05-19 01:02:24.284,2016-05-19 16:01:28.69,Role 1
1,Cancelar Solicitud,2016-05-19 16:01:28.69,2016-05-19 16:01:28.69,SYSTEM
1,End,2016-05-19 16:01:28.69,2016-05-19 16:01:28.69,SYSTEM
2,Radicar Solicitud Homologacion,2016-05-19 16:00:00.0,2016-05-19 16:01:30.204,Role 1
2,Cancelar Solicitud,2016-05-19 16:01:30.204,2016-05-19 16:01:30.204,SYSTEM
2,End,2016-05-19 16:01:30.204,2016-05-19 16:01:30.204,SYSTEM
4,Radicar Solicitud Homologacion,2016-05-19 16:00:00.0,2016-05-19 16:07:45.929,Role 1
4,Cancelar Solicitud,2016-05-19 16:07:45.929,2016-05-19 16:07:45.929,SYSTEM
4,End,2016-05-19 16:07:45.929,2016-05-19 16:07:45.929,SYSTEM
5,Start,2016-05-20 19:16:36.419,2016-05-20 19:16:36.419,SYSTEM
5,Traer informacion estudiante - banner,2016-05-20 19:16:36.419,2016-05-20 19:16:36.419,Role 1
6,Start,2016-05-20 20:13:13.095,2016-05-20 20:13:13.095,SYSTEM
6,Traer informacion estudiante - banner,2016-05-20 20:13:13.095,2016-05-20 21:00:00.0,Role 1
6,Radicar Solicitud Homologacion,2016-05-20 21:00:00.0,2016-05-20 21:01:52.032,Role 1
6,Cancelar Solicitud,2016-05-20 21:01:52.032,2016-05-20 21:01:52.032,SYSTEM
6,End,2016-05-20 21:01:52.032,2016-05-20 21:01:52.032,SYSTEM
5,Radicar Solicitud Homologacion,2016-05-20 19:16:36.419,2016-05-20 21:03:37.716,Role 1
5,Cancelar Solicitud,2016-05-20 21:03:37.716,2016-05-20 21:03:37.716,SYSTEM
5,End,2016-05-20 21:03:37.716,2016-05-20 21:03:37.716,SYSTEM
7,Start,2016-05-20 23:41:10.979,2016-05-20 23:41:10.979,SYSTEM
7,Traer informacion estudiante - banner,2016-05-20 23:41:10.979,2016-05-21 00:00:00.0,Role 1
7,Radicar Solicitud Homologacion,2016-05-21 00:00:00.0,2016-05-21 00:01:58.605,Role 1
7,Cancelar Solicitud,2016-05-21 00:01:58.605,2016-05-21 00:01:58.605,SYSTEM
7,End,2016-05-21 00:01:58.605,2016-05-21 00:01:58.605,SYSTEM
8,Start,2016-05-21 16:22:08.949,2016-05-21 16:22:08.949,SYSTEM
9,Start,2016-05-21 18:06:17.591,2016-05-21 18:06:17.591,SYSTEM
10,Start,2016-05-21 19:01:44.23,2016-05-21 19:01:44.23,SYSTEM
11,Start,2016-05-22 00:25:08.631,2016-05-22 00:25:08.631,SYSTEM
12,Start,2016-05-22 00:39:27.392,2016-05-22 00:39:27.392,SYSTEM
13,Start,2016-05-22 23:33:34.094,2016-05-22 23:33:34.094,SYSTEM
14,Start,2016-05-23 18:55:33.45,2016-05-23 18:55:33.45,SYSTEM
15,Start,2016-05-24 13:48:57.237,2016-05-24 13:48:57.237,SYSTEM
8,Traer informacion estudiante - banner,2016-05-21 16:22:08.949,2016-05-24 18:00:00.0,Role 1
9,Traer informacion estudiante - banner,2016-05-21 18:06:17.591,2016-05-24 18:00:00.0,Role 1
10,Traer informacion estudiante - banner,2016-05-21 19:01:44.23,2016-05-24 18:00:00.0,Role 1
11,Traer informacion estudiante - banner,2016-05-22 00:25:08.631,2016-05-24 18:00:00.0,Role 1
12,Traer informacion estudiante - banner,2016-05-22 00:39:27.392,2016-05-24 18:00:00.0,Role 1
13,Traer informacion estudiante - banner,2016-05-22 23:33:34.094,2016-05-24 18:00:00.0,Role 1
14,Traer informacion estudiante - banner,2016-05-23 18:55:33.45,2016-05-24 18:00:00.0,Role 1
15,Traer informacion estudiante - banner,2016-05-24 13:48:57.237,2016-05-24 18:00:00.0,Role 1
12,Radicar Solicitud Homologacion,2016-05-24 18:00:00.0,2016-05-24 18:00:14.613,Role 1
12,Cancelar Solicitud,2016-05-24 18:00:14.613,2016-05-24 18:00:14.613,SYSTEM
12,End,2016-05-24 18:00:14.613,2016-05-24 18:00:14.613,SYSTEM
13,Radicar Solicitud Homologacion,2016-05-24 18:00:00.0,2016-05-24 18:00:19.37,Role 1
13,Cancelar Solicitud,2016-05-24 18:00:19.37,2016-05-24 18:00:19.37,SYSTEM
13,End,2016-05-24 18:00:19.37,2016-05-24 18:00:19.37,SYSTEM
8,Radicar Solicitud Homologacion,2016-05-24 18:00:00.0,2016-05-24 18:00:25.015,Role 1
8,Cancelar Solicitud,2016-05-24 18:00:25.015,2016-05-24 18:00:25.015,SYSTEM
8,End,2016-05-24 18:00:25.015,2016-05-24 18:00:25.015,SYSTEM
11,Radicar Solicitud Homologacion,2016-05-24 18:00:00.0,2016-05-24 18:01:01.959,Role 1
11,Cancelar Solicitud,2016-05-24 18:01:01.959,2016-05-24 18:01:01.959,SYSTEM
11,End,2016-05-24 18:01:01.959,2016-05-24 18:01:01.959,SYSTEM
15,Radicar Solicitud Homologacion,2016-05-24 18:00:00.0,2016-05-24 18:01:55.611,Role 1
15,Cancelar Solicitud,2016-05-24 18:01:55.611,2016-05-24 18:01:55.611,SYSTEM
15,End,2016-05-24 18:01:55.611,2016-05-24 18:01:55.611,SYSTEM
14,Radicar Solicitud Homologacion,2016-05-24 18:00:00.0,2016-05-24 18:02:29.78,Role 1
14,Cancelar Solicitud,2016-05-24 18:02:29.78,2016-05-24 18:02:29.78,SYSTEM
14,End,2016-05-24 18:02:29.78,2016-05-24 18:02:29.78,SYSTEM
10,Radicar Solicitud Homologacion,2016-05-24 18:00:00.0,2016-05-24 18:03:29.651,Role 1
10,Cancelar Solicitud,2016-05-24 18:03:29.651,2016-05-24 18:03:29.651,SYSTEM
10,End,2016-05-24 18:03:29.651,2016-05-24 18:03:29.651,SYSTEM
9,Radicar Solicitud Homologacion,2016-05-24 18:00:00.0,2016-05-24 18:05:32.107,Role 1
9,Cancelar Solicitud,2016-05-24 18:05:32.107,2016-05-24 18:05:32.107,SYSTEM
9,End,2016-05-24 18:05:32.107,2016-05-24 18:05:32.107,SYSTEM
16,Start,2016-05-24 20:49:38.438,2016-05-24 20:49:38.438,SYSTEM
16,Traer informacion estudiante - banner,2016-05-24 20:49:38.438,2016-05-24 21:00:00.0,Role 1
16,Radicar Solicitud Homologacion,2016-05-24 21:00:00.0,2016-05-24 21:00:12.058,Role 1
16,Cancelar Solicitud,2016-05-24 21:00:12.058,2016-05-24 21:00:12.058,SYSTEM
16,End,2016-05-24 21:00:12.058,2016-05-24 21:00:12.058,SYSTEM
17,Start,2016-05-25 04:27:24.585,2016-05-25 04:27:24.585,SYSTEM
17,Traer informacion estudiante - banner,2016-05-25 04:27:24.585,2016-05-25 20:00:00.0,Role 1
17,Radicar Solicitud Homologacion,2016-05-25 20:00:00.0,2016-05-25 20:01:37.455,Role 1
17,Cancelar Solicitud,2016-05-25 20:01:37.455,2016-05-25 20:01:37.455,SYSTEM
17,End,2016-05-25 20:01:37.455,2016-05-25 20:01:37.455,SYSTEM
18,Start,2016-05-25 21:36:08.181,2016-05-25 21:36:08.181,SYSTEM
18,Traer informacion estudiante - banner,2016-05-25 21:36:08.181,2016-05-25 21:36:08.181,Role 1
18,Radicar Solicitud Homologacion,2016-05-25 21:36:08.181,2016-05-25 21:42:33.189,Role 1
18,Cancelar Solicitud,2016-05-25 21:42:33.189,2016-05-25 21:42:33.189,SYSTEM
18,End,2016-05-25 21:42:33.189,2016-05-25 21:42:33.189,SYSTEM
19,Start,2016-05-26 02:02:22.686,2016-05-26 02:02:22.686,SYSTEM
19,Traer informacion estudiante - banner,2016-05-26 02:02:22.686,2016-05-26 02:02:22.686,Role 1
20,Start,2016-05-26 02:31:31.206,2016-05-26 02:31:31.206,SYSTEM
21,Start,2016-05-26 13:20:11.484,2016-05-26 13:20:11.484,SYSTEM
20,Traer informacion estudiante - banner,2016-05-26 02:31:31.206,2016-05-26 16:00:00.0,Role 1
21,Traer informacion estudiante - banner,2016-05-26 13:20:11.484,2016-05-26 16:00:00.0,Role 1
21,Radicar Solicitud Homologacion,2016-05-26 16:00:00.0,2016-05-26 16:00:04.57,Role 1
21,Cancelar Solicitud,2016-05-26 16:00:04.57,2016-05-26 16:00:04.57,SYSTEM
