caseid,task,start_timestamp,end_timestamp,resource
0,Start,2016-10-24 09:08:48.0,2016-10-24 09:08:48.0,SYSTEM
1,Start,2016-10-24 09:33:52.41,2016-10-24 09:33:52.41,SYSTEM
2,Start,2016-10-24 10:53:27.386,2016-10-24 10:53:27.386,SYSTEM
3,Start,2016-10-24 11:20:17.028,2016-10-24 11:20:17.028,SYSTEM
4,Start,2016-10-24 11:50:07.635,2016-10-24 11:50:07.635,SYSTEM
5,Start,2016-10-24 12:03:42.24,2016-10-24 12:03:42.24,SYSTEM
6,Start,2016-10-24 12:07:23.662,2016-10-24 12:07:23.662,SYSTEM
7,Start,2016-10-24 12:50:28.177,2016-10-24 12:50:28.177,SYSTEM
8,Start,2016-10-24 13:10:04.142,2016-10-24 13:10:04.142,SYSTEM
9,Start,2016-10-24 13:11:33.827,2016-10-24 13:11:33.827,SYSTEM
10,Start,2016-10-24 13:17:27.477,2016-10-24 13:17:27.477,SYSTEM
11,Start,2016-10-24 13:25:03.343,2016-10-24 13:25:03.343,SYSTEM
12,Start,2016-10-24 13:28:15.835,2016-10-24 13:28:15.835,SYSTEM
13,Start,2016-10-24 13:39:08.863,2016-10-24 13:39:08.863,SYSTEM
14,Start,2016-10-24 14:03:25.169,2016-10-24 14:03:25.169,SYSTEM
15,Start,2016-10-24 14:03:58.929,2016-10-24 14:03:58.929,SYSTEM
16,Start,2016-10-24 14:13:19.667,2016-10-24 14:13:19.667,SYSTEM
17,Start,2016-10-24 15:15:33.461,2016-10-24 15:15:33.461,SYSTEM
18,Start,2016-10-24 15:16:57.825,2016-10-24 15:16:57.825,SYSTEM
19,Start,2016-10-24 15:20:05.477,2016-10-24 15:20:05.477,SYSTEM
20,Start,2016-10-24 15:40:54.052,2016-10-24 15:40:54.052,SYSTEM
21,Start,2016-10-24 15:44:40.614,2016-10-24 15:44:40.614,SYSTEM
22,Start,2016-10-24 15:51:22.521,2016-10-24 15:51:22.521,SYSTEM
23,Start,2016-10-24 16:11:04.999,2016-10-24 16:11:04.999,SYSTEM
24,Start,2016-10-24 16:11:34.126,2016-10-24 16:11:34.126,SYSTEM
25,Start,2016-10-24 16:30:18.615,2016-10-24 16:30:18.615,SYSTEM
26,Start,2016-10-24 16:38:39.124,2016-10-24 16:38:39.124,SYSTEM
26,W_Complete application,2016-10-24 16:38:39.124,2016-10-25 06:00:03.388,Role 1
3,W_Complete application,2016-10-24 11:20:17.028,2016-10-25 06:00:05.133,Role 1
1,W_Complete application,2016-10-24 09:33:52.41,2016-10-25 06:00:06.282,Role 1
1,W_Call after offers,2016-10-25 06:00:06.282,2016-10-25 06:00:11.429,Role 1
9,W_Complete application,2016-10-24 13:11:33.827,2016-10-25 06:00:13.181,Role 1
4,W_Complete application,2016-10-24 11:50:07.635,2016-10-25 06:00:14.624,Role 1
1,W_Validate application,2016-10-25 06:00:11.429,2016-10-25 06:00:17.302,Role 1
1,W_Call incomplete files,2016-10-25 06:00:17.302,2016-10-25 06:00:19.437,Role 1
3,W_Call after offers,2016-10-25 06:00:05.133,2016-10-25 06:00:23.411,Role 1
6,W_Handle leads,2016-10-24 12:07:23.662,2016-10-25 06:00:24.294,Role 1
11,W_Complete application,2016-10-24 13:25:03.343,2016-10-25 06:00:25.458,Role 1
4,W_Call after offers,2016-10-25 06:00:14.624,2016-10-25 06:00:26.561,Role 1
19,W_Handle leads,2016-10-24 15:20:05.477,2016-10-25 06:00:32.997,Role 1
18,W_Handle leads,2016-10-24 15:16:57.825,2016-10-25 06:00:36.896,Role 1
13,W_Complete application,2016-10-24 13:39:08.863,2016-10-25 06:00:38.059,Role 1
18,W_Complete application,2016-10-25 06:00:36.896,2016-10-25 06:00:38.422,Role 1
1,W_Validate application,2016-10-25 06:00:19.437,2016-10-25 06:00:39.101,Role 1
1,W_Call incomplete files,2016-10-25 06:00:39.101,2016-10-25 06:00:39.446,Role 1
13,W_Shortened completion,2016-10-25 06:00:38.059,2016-10-25 06:00:40.729,Role 1
19,W_Complete application,2016-10-25 06:00:32.997,2016-10-25 06:00:49.676,Role 1
6,W_Complete application,2016-10-25 06:00:24.294,2016-10-25 06:00:50.098,Role 1
13,W_Call after offers,2016-10-25 06:00:40.729,2016-10-25 06:00:53.13,Role 1
5,W_Complete application,2016-10-24 12:03:42.24,2016-10-25 06:00:54.326,Role 1
19,W_Shortened completion,2016-10-25 06:00:49.676,2016-10-25 06:00:54.399,Role 1
8,W_Handle leads,2016-10-24 13:10:04.142,2016-10-25 06:00:55.333,Role 1
18,W_Shortened completion,2016-10-25 06:00:38.422,2016-10-25 06:01:00.013,Role 1
12,W_Handle leads,2016-10-24 13:28:15.835,2016-10-25 06:01:02.919,Role 1
3,W_Validate application,2016-10-25 06:00:23.411,2016-10-25 06:01:04.312,Role 1
12,W_Complete application,2016-10-25 06:01:02.919,2016-10-25 06:01:09.072,Role 1
16,W_Handle leads,2016-10-24 14:13:19.667,2016-10-25 06:01:11.746,Role 1
16,W_Complete application,2016-10-25 06:01:11.746,2016-10-25 06:01:11.791,Role 1
21,W_Complete application,2016-10-24 15:44:40.614,2016-10-25 06:01:11.905,Role 1
14,W_Handle leads,2016-10-24 14:03:25.169,2016-10-25 06:01:12.08,Role 1
6,W_Shortened completion,2016-10-25 06:00:50.098,2016-10-25 06:01:15.393,Role 1
1,W_Validate application,2016-10-25 06:00:39.446,2016-10-25 06:01:17.122,Role 1
22,W_Handle leads,2016-10-24 15:51:22.521,2016-10-25 06:01:22.382,Role 1
8,W_Complete application,2016-10-25 06:00:55.333,2016-10-25 06:01:25.042,Role 1
15,W_Handle leads,2016-10-24 14:03:58.929,2016-10-25 06:01:25.826,Role 1
16,W_Call after offers,2016-10-25 06:01:11.791,2016-10-25 06:01:27.313,Role 1
18,W_Call after offers,2016-10-25 06:01:00.013,2016-10-25 06:01:34.828,Role 1
6,W_Call after offers,2016-10-25 06:01:15.393,2016-10-25 06:01:36.329,Role 1
6,W_Validate application,2016-10-25 06:01:36.329,2016-10-25 06:01:43.353,Role 1
16,W_Validate application,2016-10-25 06:01:27.313,2016-10-25 06:01:45.544,Role 1
18,W_Validate application,2016-10-25 06:01:34.828,2016-10-25 06:01:46.236,Role 1
24,W_Complete application,2016-10-24 16:11:34.126,2016-10-25 06:01:59.428,Role 1
22,W_Complete application,2016-10-25 06:01:22.382,2016-10-25 06:02:09.261,Role 1
7,W_Complete application,2016-10-24 12:50:28.177,2016-10-25 06:02:22.744,Role 1
23,W_Handle leads,2016-10-24 16:11:04.999,2016-10-25 06:02:24.236,Role 1
7,W_Call after offers,2016-10-25 06:02:22.744,2016-10-25 06:02:26.037,Role 1
6,W_Call incomplete files,2016-10-25 06:01:43.353,2016-10-25 06:02:28.848,Role 1
26,W_Shortened completion,2016-10-25 06:00:03.388,2016-10-25 06:02:35.035,Role 1
7,W_Validate application,2016-10-25 06:02:26.037,2016-10-25 06:02:40.624,Role 1
