caseid,task,start_timestamp,end_timestamp,resource
0,Start,2016-10-24 09:08:48.0,2016-10-24 09:08:48.0,SYSTEM
1,Start,2016-10-24 09:37:26.205,2016-10-24 09:37:26.205,SYSTEM
2,Start,2016-10-24 10:53:52.518,2016-10-24 10:53:52.518,SYSTEM
3,Start,2016-10-24 11:21:47.655,2016-10-24 11:21:47.655,SYSTEM
4,Start,2016-10-24 11:45:23.853,2016-10-24 11:45:23.853,SYSTEM
5,Start,2016-10-24 12:48:54.235,2016-10-24 12:48:54.235,SYSTEM
6,Start,2016-10-24 13:02:17.429,2016-10-24 13:02:17.429,SYSTEM
7,Start,2016-10-24 15:41:39.232,2016-10-24 15:41:39.232,SYSTEM
8,Start,2016-10-24 15:44:35.204,2016-10-24 15:44:35.204,SYSTEM
9,Start,2016-10-24 15:48:22.602,2016-10-24 15:48:22.602,SYSTEM
10,Start,2016-10-24 15:50:50.265,2016-10-24 15:50:50.265,SYSTEM
11,Start,2016-10-24 15:59:06.84,2016-10-24 15:59:06.84,SYSTEM
12,Start,2016-10-24 16:09:31.578,2016-10-24 16:09:31.578,SYSTEM
13,Start,2016-10-24 16:11:41.613,2016-10-24 16:11:41.613,SYSTEM
14,Start,2016-10-24 16:32:03.123,2016-10-24 16:32:03.123,SYSTEM
15,Start,2016-10-24 16:36:26.084,2016-10-24 16:36:26.084,SYSTEM
16,Start,2016-10-24 16:36:56.727,2016-10-24 16:36:56.727,SYSTEM
7,W_Complete application,2016-10-24 15:41:39.232,2016-10-25 06:00:08.146,Role 1
11,W_Complete application,2016-10-24 15:59:06.84,2016-10-25 06:00:12.543,Role 1
11,W_Call after offers,2016-10-25 06:00:12.543,2016-10-25 06:00:13.429,Role 1
10,W_Complete application,2016-10-24 15:50:50.265,2016-10-25 06:00:20.167,Role 1
13,W_Handle leads,2016-10-24 16:11:41.613,2016-10-25 06:00:31.305,Role 1
7,W_Call after offers,2016-10-25 06:00:08.146,2016-10-25 06:00:37.837,Role 1
1,W_Complete application,2016-10-24 09:37:26.205,2016-10-25 06:00:40.329,Role 1
7,W_Validate application,2016-10-25 06:00:37.837,2016-10-25 06:00:51.136,Role 1
0,W_Complete application,2016-10-24 09:08:48.0,2016-10-25 06:00:53.122,Role 1
8,W_Handle leads,2016-10-24 15:44:35.204,2016-10-25 06:00:58.075,Role 1
1,W_Shortened completion,2016-10-25 06:00:40.329,2016-10-25 06:01:04.623,Role 1
15,W_Handle leads,2016-10-24 16:36:26.084,2016-10-25 06:01:05.582,Role 1
14,W_Handle leads,2016-10-24 16:32:03.123,2016-10-25 06:01:10.008,Role 1
4,W_Handle leads,2016-10-24 11:45:23.853,2016-10-25 06:01:15.981,Role 1
6,W_Handle leads,2016-10-24 13:02:17.429,2016-10-25 06:01:17.738,Role 1
16,W_Complete application,2016-10-24 16:36:56.727,2016-10-25 06:01:22.804,Role 1
1,W_Call after offers,2016-10-25 06:01:04.623,2016-10-25 06:01:29.991,Role 1
9,W_Complete application,2016-10-24 15:48:22.602,2016-10-25 06:01:30.679,Role 1
4,W_Complete application,2016-10-25 06:01:15.981,2016-10-25 06:01:32.518,Role 1
4,W_Call after offers,2016-10-25 06:01:32.518,2016-10-25 06:01:32.958,Role 1
1,W_Validate application,2016-10-25 06:01:29.991,2016-10-25 06:01:35.091,Role 1
9,W_Shortened completion,2016-10-25 06:01:30.679,2016-10-25 06:01:35.9,Role 1
12,W_Complete application,2016-10-24 16:09:31.578,2016-10-25 06:01:38.33,Role 1
15,W_Complete application,2016-10-25 06:01:05.582,2016-10-25 06:01:40.889,Role 1
15,W_Call after offers,2016-10-25 06:01:40.889,2016-10-25 06:01:42.233,Role 1
12,W_Call after offers,2016-10-25 06:01:38.33,2016-10-25 06:01:46.701,Role 1
11,W_Validate application,2016-10-25 06:00:13.429,2016-10-25 06:02:00.716,Role 1
10,W_Call after offers,2016-10-25 06:00:20.167,2016-10-25 06:02:09.894,Role 1
16,W_Shortened completion,2016-10-25 06:01:22.804,2016-10-25 06:02:10.907,Role 1
16,W_Call after offers,2016-10-25 06:02:10.907,2016-10-25 06:02:11.027,Role 1
9,W_Call after offers,2016-10-25 06:01:35.9,2016-10-25 06:02:11.363,Role 1
6,W_Complete application,2016-10-25 06:01:17.738,2016-10-25 06:02:13.538,Role 1
16,W_Validate application,2016-10-25 06:02:11.027,2016-10-25 06:02:15.149,Role 1
9,W_Validate application,2016-10-25 06:02:11.363,2016-10-25 06:02:20.559,Role 1
9,W_Call incomplete files,2016-10-25 06:02:20.559,2016-10-25 06:02:20.791,Role 1
10,W_Validate application,2016-10-25 06:02:09.894,2016-10-25 06:02:21.012,Role 1
14,W_Complete application,2016-10-25 06:01:10.008,2016-10-25 06:02:29.827,Role 1
2,W_Handle leads,2016-10-24 10:53:52.518,2016-10-25 06:02:32.269,Role 1
0,W_Shortened completion,2016-10-25 06:00:53.122,2016-10-25 06:02:37.559,Role 1
6,W_Shortened completion,2016-10-25 06:02:13.538,2016-10-25 06:02:38.506,Role 1
7,W_Assess potential fraud,2016-10-25 06:00:51.136,2016-10-25 06:02:48.797,Role 2
6,W_Call after offers,2016-10-25 06:02:38.506,2016-10-25 06:02:51.438,Role 1
4,W_Validate application,2016-10-25 06:01:32.958,2016-10-25 06:02:54.821,Role 1
4,W_Call incomplete files,2016-10-25 06:02:54.821,2016-10-25 06:02:56.553,Role 1
5,W_Handle leads,2016-10-24 12:48:54.235,2016-10-25 06:03:03.778,Role 1
0,W_Call after offers,2016-10-25 06:02:37.559,2016-10-25 06:03:06.193,Role 1
12,W_Validate application,2016-10-25 06:01:46.701,2016-10-25 06:03:38.819,Role 1
14,W_Shortened completion,2016-10-25 06:02:29.827,2016-10-25 06:04:03.498,Role 1
3,W_Complete application,2016-10-24 11:21:47.655,2016-10-25 06:04:12.444,Role 1
3,W_Shortened completion,2016-10-25 06:04:12.444,2016-10-25 06:04:34.982,Role 1
3,W_Call after offers,2016-10-25 06:04:34.982,2016-10-25 06:04:35.807,Role 1
9,W_Validate application,2016-10-25 06:02:20.791,2016-10-25 06:04:49.642,Role 1
14,W_Call after offers,2016-10-25 06:04:03.498,2016-10-25 06:04:51.576,Role 1
14,W_Validate application,2016-10-25 06:04:51.576,2016-10-25 06:04:57.081,Role 1
14,W_Call incomplete files,2016-10-25 06:04:57.081,2016-10-25 06:04:57.354,Role 1
0,W_Validate application,2016-10-25 06:03:06.193,2016-10-25 06:06:16.077,Role 1
2,W_Complete application,2016-10-25 06:02:32.269,2016-10-25 06:06:20.911,Role 1
15,W_Validate application,2016-10-25 06:01:42.233,2016-10-25 06:06:27.715,Role 1
2,W_Call after offers,2016-10-25 06:06:20.911,2016-10-25 06:06:34.179,Role 1
14,W_Validate application,2016-10-25 06:04:57.354,2016-10-25 06:06:42.345,Role 1
2,W_Validate application,2016-10-25 06:06:34.179,2016-10-25 06:06:43.666,Role 1
6,W_Validate application,2016-10-25 06:02:51.438,2016-10-25 06:10:10.179,Role 1
3,W_Validate application,2016-10-25 06:04:35.807,2016-10-25 06:10:43.945,Role 1
4,W_Validate application,2016-10-25 06:02:56.553,2016-10-25 06:19:28.455,Role 1
10,W_Assess potential fraud,2016-10-25 06:02:48.797,2016-10-25 06:44:35.156,Role 2
9,W_Assess potential fraud,2016-10-25 06:44:35.156,2016-10-25 06:51:02.95,Role 2
15,W_Assess potential fraud,2016-10-25 06:51:02.95,2016-10-25 06:52:14.066,Role 2
1,W_Assess potential fraud,2016-10-25 06:01:35.091,2016-10-25 06:59:56.668,Role 2
8,W_Complete application,2016-10-25 06:00:58.075,2016-10-25 07:02:17.902,Role 1
8,W_Call after offers,2016-10-25 07:02:17.902,2016-10-25 07:12:55.84,Role 1
8,W_Validate application,2016-10-25 07:12:55.84,2016-10-25 07:22:04.039,Role 1
8,W_Call incomplete files,2016-10-25 07:22:04.039,2016-10-25 07:22:17.711,Role 1
8,W_Validate application,2016-10-25 07:22:17.711,2016-10-25 07:22:19.929,Role 1
13,W_Complete application,2016-10-25 06:00:31.305,2016-10-25 07:22:58.655,Role 1
13,W_Call after offers,2016-10-25 07:22:58.655,2016-10-25 07:29:13.093,Role 1
13,W_Validate application,2016-10-25 07:29:13.093,2016-10-25 07:29:26.058,Role 1
13,W_Call incomplete files,2016-10-25 07:29:26.058,2016-10-25 07:29:55.568,Role 1
13,W_Validate application,2016-10-25 07:29:55.568,2016-10-25 07:34:36.615,Role 1
2,W_Assess potential fraud,2016-10-25 06:59:56.668,2016-10-25 07:42:19.282,Role 2
6,W_Assess potential fraud,2016-10-25 07:42:19.282,2016-10-25 08:49:21.289,Role 2
0,End,2016-10-25 06:06:16.077,2016-10-25 09:00:00.0,SYSTEM
1,End,2016-10-25 06:59:56.668,2016-10-25 09:00:00.0,SYSTEM
2,End,2016-10-25 07:42:19.282,2016-10-25 09:00:00.0,SYSTEM
3,End,2016-10-25 06:10:43.945,2016-10-25 09:00:00.0,SYSTEM
6,End,2016-10-25 08:49:21.289,2016-10-25 09:00:00.0,SYSTEM
7,End,2016-10-25 06:02:48.797,2016-10-25 09:00:00.0,SYSTEM
8,End,2016-10-25 07:22:19.929,2016-10-25 09:00:00.0,SYSTEM
9,End,2016-10-25 06:51:02.95,2016-10-25 09:00:00.0,SYSTEM
10,End,2016-10-25 06:44:35.156,2016-10-25 09:00:00.0,SYSTEM
12,End,2016-10-25 06:03:38.819,2016-10-25 09:00:00.0,SYSTEM
15,End,2016-10-25 06:52:14.066,2016-10-25 09:00:00.0,SYSTEM
16,End,2016-10-25 06:02:15.149,2016-10-25 09:00:00.0,SYSTEM
17,Start,2016-10-25 09:17:02.964,2016-10-25 09:17:02.964,SYSTEM
