caseid,task,start_timestamp,end_timestamp,resource
5,Start,2012-02-13 21:26:08.021,2012-02-13 21:26:08.021,SYSTEM
9,Start,2012-02-13 22:52:33.058,2012-02-13 22:52:33.058,SYSTEM
10,Start,2012-02-13 23:19:51.429,2012-02-13 23:19:51.429,SYSTEM
11,Start,2012-02-13 23:28:45.771,2012-02-13 23:28:45.771,SYSTEM
15,Start,2012-02-14 01:04:52.118,2012-02-14 01:04:52.118,SYSTEM
22,Start,2012-02-14 02:30:04.376,2012-02-14 02:30:04.376,SYSTEM
24,Start,2012-02-14 03:26:19.876,2012-02-14 03:26:19.876,SYSTEM
24,End,2012-02-14 03:26:19.876,2012-02-14 03:26:19.876,SYSTEM
25,Start,2012-02-14 03:40:33.394,2012-02-14 03:40:33.394,SYSTEM
28,Start,2012-02-14 04:05:45.579,2012-02-14 04:05:45.579,SYSTEM
28,End,2012-02-14 04:05:45.579,2012-02-14 04:05:45.579,SYSTEM
31,Start,2012-02-14 05:15:30.684,2012-02-14 05:15:30.684,SYSTEM
36,Start,2012-02-14 07:10:41.087,2012-02-14 07:10:41.087,SYSTEM
36,End,2012-02-14 07:10:41.087,2012-02-14 07:10:41.087,SYSTEM
37,Start,2012-02-14 07:13:54.687,2012-02-14 07:13:54.687,SYSTEM
15,W_Nabellen offertes,2012-02-14 01:04:52.118,2012-02-14 09:00:00.429,Role 1
38,W_Completeren aanvraag,2012-02-14 07:21:01.195,2012-02-14 09:00:00.746,Role 1
38,End,2012-02-14 09:00:00.746,2012-02-14 09:00:00.746,SYSTEM
25,W_Nabellen offertes,2012-02-14 03:40:33.394,2012-02-14 09:00:02.839,Role 1
11,W_Beoordelen fraude,2012-02-13 23:28:45.771,2012-02-14 09:00:03.494,Role 3
11,End,2012-02-14 09:00:03.494,2012-02-14 09:00:03.494,SYSTEM
31,W_Nabellen offertes,2012-02-14 05:15:30.684,2012-02-14 09:00:03.715,Role 1
31,End,2012-02-14 09:00:03.715,2012-02-14 09:00:03.715,SYSTEM
37,W_Nabellen offertes,2012-02-14 07:13:54.687,2012-02-14 09:00:04.18,Role 1
16,W_Afhandelen leads,2012-02-14 01:13:35.632,2012-02-14 09:00:04.241,Role 1
16,Start,2012-02-14 09:00:04.241,2012-02-14 09:00:04.241,SYSTEM
39,W_Completeren aanvraag,2012-02-14 07:59:18.285,2012-02-14 09:00:06.822,Role 1
27,W_Afhandelen leads,2012-02-14 03:58:18.204,2012-02-14 09:00:07.041,Role 1
10,W_Afhandelen leads,2012-02-13 23:19:51.429,2012-02-14 09:00:07.352,Role 1
1,W_Afhandelen leads,2012-02-13 20:40:30.341,2012-02-14 09:00:13.591,Role 1
1,End,2012-02-14 09:00:13.591,2012-02-14 09:00:13.591,SYSTEM
8,W_Completeren aanvraag,2012-02-13 22:45:17.213,2012-02-14 09:00:14.386,Role 1
8,End,2012-02-14 09:00:14.386,2012-02-14 09:00:14.386,SYSTEM
19,W_Completeren aanvraag,2012-02-14 01:38:32.136,2012-02-14 09:00:16.853,Role 1
19,End,2012-02-14 09:00:16.853,2012-02-14 09:00:16.853,SYSTEM
13,W_Afhandelen leads,2012-02-14 00:51:20.211,2012-02-14 09:00:17.158,Role 1
13,End,2012-02-14 09:00:17.158,2012-02-14 09:00:17.158,SYSTEM
9,W_Beoordelen fraude,2012-02-13 22:52:33.058,2012-02-14 09:00:19.154,Role 3
9,End,2012-02-14 09:00:19.154,2012-02-14 09:00:19.154,SYSTEM
2,W_Completeren aanvraag,2012-02-13 21:00:36.109,2012-02-14 09:00:20.809,Role 1
2,Start,2012-02-14 09:00:20.809,2012-02-14 09:00:20.809,SYSTEM
2,W_Afhandelen leads,2012-02-14 09:00:20.809,2012-02-14 09:00:23.67,Role 1
2,End,2012-02-14 09:00:23.67,2012-02-14 09:00:23.67,SYSTEM
21,W_Afhandelen leads,2012-02-14 02:16:37.715,2012-02-14 09:00:29.692,Role 1
25,W_Valideren aanvraag,2012-02-14 09:00:02.839,2012-02-14 09:00:34.655,Role 2
25,End,2012-02-14 09:00:34.655,2012-02-14 09:00:34.655,SYSTEM
30,W_Completeren aanvraag,2012-02-14 05:02:08.838,2012-02-14 09:00:34.938,Role 1
30,Start,2012-02-14 09:00:34.938,2012-02-14 09:00:34.938,SYSTEM
30,W_Nabellen offertes,2012-02-14 09:00:34.938,2012-02-14 09:00:36.832,Role 1
30,End,2012-02-14 09:00:36.832,2012-02-14 09:00:36.832,SYSTEM
21,W_Completeren aanvraag,2012-02-14 09:00:29.692,2012-02-14 09:00:37.309,Role 1
21,W_Nabellen offertes,2012-02-14 09:00:37.309,2012-02-14 09:00:43.067,Role 1
20,W_Completeren aanvraag,2012-02-14 01:46:04.045,2012-02-14 09:00:45.969,Role 1
20,Start,2012-02-14 09:00:45.969,2012-02-14 09:00:45.969,SYSTEM
0,W_Afhandelen leads,2012-02-13 20:34:51.0,2012-02-14 09:00:47.126,Role 1
42,W_Afhandelen leads,2012-02-14 08:24:06.454,2012-02-14 09:00:48.256,Role 1
42,Start,2012-02-14 09:00:48.256,2012-02-14 09:00:48.256,SYSTEM
34,W_Completeren aanvraag,2012-02-14 06:25:48.35,2012-02-14 09:00:54.662,Role 1
34,End,2012-02-14 09:00:54.662,2012-02-14 09:00:54.662,SYSTEM
