caseid,task,role,start_timestamp,end_timestamp,dur_raw,dur,wait_raw,wait
Case0000,W_Afhandelen leads,Role 1,2012-02-15 00:19:27.110,2012-02-15 00:29:27.110,0.0024690693244338036,600.0,0.015255926176905632,39250.0
Case0001,W_Afhandelen leads,Role 1,2012-02-15 00:19:27.110,2012-02-15 00:29:27.110,0.0024690693244338036,600.0,0.015255926176905632,39250.0
Case0002,W_Completeren aanvraag,Role 1,2012-02-15 00:19:27.110,2012-02-15 00:29:27.110,0.0024690693244338036,600.0,0.015255926176905632,39250.0
Case0002,W_Completeren aanvraag,Role 1,2012-02-15 10:08:37.110,2012-02-15 10:08:37.110,0.0,0.0,0.013507029041647911,34750.0
Case0002,W_Nabellen offertes,Role 1,2012-02-16 03:22:31.110,2012-02-16 03:22:31.110,0.0,0.0,0.024111900478601456,62034.0
Case0002,W_Afhandelen leads,end,2012-02-17 01:16:04.110,2012-02-17 01:16:04.110,0.0,0.0,0.03063402883708477,78813.0
Case0002,W_Completeren aanvraag,Role 1,2012-02-18 02:42:21.110,2012-02-18 02:42:24.110,1.2150034308433533e-05,3.0,0.03559496998786926,91577.0
Case0002,W_Nabellen offertes,Role 1,2012-02-19 02:45:04.110,2012-02-19 02:50:48.110,0.0014155046083033085,344.0,0.03364509716629982,86560.0
Case0002,W_Nabellen offertes,Role 1,2012-02-20 02:08:04.110,2012-02-20 02:18:05.110,0.0024709552526474,601.0,0.0325862318277359,83836.0
Case0002,W_Valideren aanvraag,Role 1,2012-02-20 23:19:35.110,2012-02-20 23:30:08.110,0.0026023034006357193,633.0,0.02942008711397648,75690.0
Case0002,W_Completeren aanvraag,Role 1,2012-02-21 16:19:34.110,2012-02-21 16:25:21.110,0.0014280467294156551,347.0,0.023541586473584175,60566.0
Case0002,W_Nabellen offertes,Role 1,2012-02-22 09:00:27.110,2012-02-22 09:04:07.110,0.0009066001512110233,220.0,0.02320726402103901,59706.0
Case0002,W_Nabellen offertes,Role 1,2012-02-23 02:33:07.110,2012-02-23 02:33:30.110,9.365752339363098e-05,23.0,0.024464156478643417,62940.0
Case0003,W_Completeren aanvraag,Role 1,2012-02-15 00:19:27.110,2012-02-15 00:29:27.110,0.0024690693244338036,600.0,0.015255926176905632,39250.0
Case0003,W_Completeren aanvraag,Role 1,2012-02-15 10:08:37.110,2012-02-15 10:08:37.110,0.0,0.0,0.013507029041647911,34750.0
Case0003,W_Completeren aanvraag,Role 1,2012-02-16 03:22:31.110,2012-02-16 03:22:31.110,0.0,0.0,0.024111900478601456,62034.0
Case0003,W_Nabellen offertes,Role 1,2012-02-16 23:49:02.110,2012-02-16 23:49:02.110,0.0,0.0,0.028604043647646904,73591.0
Case0003,W_Nabellen offertes,Role 1,2012-02-17 22:02:56.110,2012-02-17 22:02:56.110,0.0,0.0,0.03110833279788494,80034.0
Case0003,W_Completeren aanvraag,Role 1,2012-02-18 19:53:42.110,2012-02-18 19:53:42.110,0.0,0.0,0.03056907467544079,78646.0
Case0003,W_Nabellen offertes,Role 2,2012-02-19 14:25:37.110,2012-02-19 14:25:37.110,0.0,0.0,0.02593163214623928,66715.0
Case0003,W_Nabellen offertes,Role 2,2012-02-20 09:10:11.110,2012-02-20 09:10:11.110,0.0,0.0,0.026226673275232315,67474.0
Case0003,W_Nabellen offertes,Role 2,2012-02-21 02:53:47.110,2012-02-21 02:53:47.110,0.0,0.0,0.024804575368762016,63816.0
Case0004,W_Completeren aanvraag,Role 1,2012-02-15 00:19:27.110,2012-02-15 00:29:27.110,0.0024690693244338036,600.0,0.015255926176905632,39250.0
Case0004,W_Completeren aanvraag,Role 1,2012-02-15 10:08:37.110,2012-02-15 10:08:37.110,0.0,0.0,0.013507029041647911,34750.0
Case0004,W_Completeren aanvraag,Role 1,2012-02-16 03:22:31.110,2012-02-16 03:22:31.110,0.0,0.0,0.024111900478601456,62034.0
Case0004,W_Completeren aanvraag,Role 1,2012-02-16 23:49:02.110,2012-02-16 23:49:02.110,0.0,0.0,0.028604043647646904,73591.0
Case0004,W_Nabellen offertes,Role 1,2012-02-17 20:19:44.110,2012-02-17 20:19:44.110,0.0,0.0,0.028701679781079292,73842.0
Case0004,W_Nabellen offertes,Role 1,2012-02-18 17:43:02.110,2012-02-18 17:43:02.110,0.0,0.0,0.029928376898169518,76998.0
Case0004,W_Nabellen offertes,Role 1,2012-02-19 14:39:08.110,2012-02-19 14:39:08.110,0.0,0.0,0.029293889179825783,75366.0
Case0004,W_Completeren aanvraag,Role 1,2012-02-20 11:09:35.110,2012-02-20 11:09:35.110,0.0,0.0,0.0286957286298275,73827.0
Case0004,W_Completeren aanvraag,Role 1,2012-02-21 04:21:27.110,2012-02-21 04:21:27.110,0.0,0.0,0.024064579978585243,61912.0
Case0004,W_Completeren aanvraag,Role 1,2012-02-21 20:55:02.110,2012-02-21 20:55:02.110,0.0,0.0,0.023171646520495415,59615.0
Case0004,W_Nabellen offertes,Role 1,2012-02-22 12:53:45.110,2012-02-22 12:53:45.110,0.0,0.0,0.022358683869242668,57523.0
Case0004,W_Nabellen offertes,Role 1,2012-02-23 06:13:50.110,2012-02-23 06:13:50.110,0.0,0.0,0.024256205186247826,62405.0
Case0004,W_Completeren aanvraag,Role 2,2012-02-23 23:59:02.110,2012-02-23 23:59:02.110,0.0,0.0,0.02484194003045559,63912.0
Case0004,W_Nabellen offertes,Role 1,2012-02-24 14:22:38.110,2012-02-24 14:22:38.110,0.0,0.0,0.02014024741947651,51816.0
Case0004,W_Beoordelen fraude,Role 2,2012-02-25 07:03:05.110,2012-02-25 07:03:05.110,0.0,0.0,0.02333209477365017,60027.0
Case0004,W_Nabellen incomplete dossiers,Role 2,2012-02-26 08:11:59.110,2012-02-26 08:11:59.110,0.0,0.0,0.03518965467810631,90534.0
Case0004,W_Nabellen incomplete dossiers,Role 2,2012-02-26 22:40:59.110,2012-02-26 22:40:59.110,0.0,0.0,0.02026648260653019,52140.0
Case0004,W_Nabellen incomplete dossiers,Role 2,2012-02-27 13:38:22.110,2012-02-27 13:38:22.110,0.0,0.0,0.020928258076310158,53843.0
Case0004,W_Nabellen incomplete dossiers,Role 1,2012-02-28 04:30:18.110,2012-02-28 04:30:18.110,0.0,0.0,0.02080100029706955,53516.0
Case0004,W_Valideren aanvraag,Role 1,2012-02-28 19:37:46.110,2012-02-28 19:37:46.110,0.0,0.0,0.02116354927420616,54448.0
Case0005,W_Completeren aanvraag,Role 1,2012-02-15 00:19:27.110,2012-02-15 00:29:27.110,0.0024690693244338036,600.0,0.015255926176905632,39250.0
Case0006,W_Afhandelen leads,Role 1,2012-02-15 00:19:27.110,2012-02-15 00:29:27.110,0.0024690693244338036,600.0,0.015255926176905632,39250.0
Case0006,W_Completeren aanvraag,Role 1,2012-02-15 13:04:22.110,2012-02-15 13:08:05.110,0.0009165080264210701,223.0,0.017605764791369438,45295.0
Case0007,W_Completeren aanvraag,Role 1,2012-02-15 00:19:27.110,2012-02-15 00:29:27.110,0.0024690693244338036,600.0,0.015255926176905632,39250.0
Case0008,W_Completeren aanvraag,Role 1,2012-02-15 00:19:27.110,2012-02-15 00:29:27.110,0.0024690693244338036,600.0,0.015255926176905632,39250.0
Case0008,W_Completeren aanvraag,Role 1,2012-02-15 10:08:37.110,2012-02-15 10:08:37.110,0.0,0.0,0.013507029041647911,34750.0
Case0008,W_Completeren aanvraag,Role 1,2012-02-16 03:22:31.110,2012-02-16 03:22:31.110,0.0,0.0,0.024111900478601456,62034.0
Case0008,W_Nabellen offertes,end,2012-02-16 23:49:02.110,2012-02-16 23:49:02.110,0.0,0.0,0.028604043647646904,73591.0
Case0008,W_Completeren aanvraag,Role 1,2012-02-18 00:00:23.110,2012-02-18 00:02:20.110,0.0004816856235265732,117.0,0.0338476337492466,87081.0
Case0008,W_Nabellen offertes,Role 1,2012-02-19 00:09:46.110,2012-02-19 00:19:33.110,0.0024124877527356148,587.0,0.033756256103515625,86846.0
Case0008,W_Nabellen offertes,Role 1,2012-02-19 23:49:55.110,2012-02-20 00:02:04.110,0.002998966723680496,729.0,0.03289172798395157,84622.0
Case0008,W_Nabellen offertes,Role 1,2012-02-20 21:22:09.110,2012-02-20 21:33:33.110,0.002812943421304226,684.0,0.029853491112589836,76805.0
Case0008,W_Nabellen offertes,Role 1,2012-02-21 17:30:59.110,2012-02-21 17:38:56.110,0.001962399110198021,477.0,0.02792569436132908,71846.0
Case0008,W_Nabellen offertes,end,2012-02-22 12:48:21.110,2012-02-22 12:51:51.110,0.0008640959858894348,210.0,0.026806188747286797,68965.0
Case0008,W_Completeren aanvraag,Role 1,2012-02-23 09:47:32.110,2012-02-23 09:54:03.110,0.0016080262139439583,391.0,0.029284251853823662,75341.0
Case0008,W_Nabellen offertes,Role 1,2012-02-24 06:12:04.110,2012-02-24 06:19:01.110,0.0017162105068564415,417.0,0.02840607799589634,73081.0
Case0008,W_Nabellen offertes,Role 1,2012-02-25 02:33:42.110,2012-02-25 02:44:19.110,0.002620834857225418,637.0,0.028328152373433113,72881.0
Case0008,W_Nabellen offertes,Role 1,2012-02-25 21:37:00.110,2012-02-25 21:46:20.110,0.0023017898201942444,560.0,0.02641570009291172,67961.0
Case0008,W_Nabellen offertes,Role 1,2012-02-26 16:03:17.110,2012-02-26 16:10:29.110,0.0017765783704817295,432.0,0.02558244578540325,65817.0
Case0008,W_Nabellen incomplete dossiers,Role 1,2012-02-27 10:10:51.110,2012-02-27 10:14:53.110,0.0009933174587786198,242.0,0.025195877999067307,64822.0
Case0008,W_Nabellen offertes,Role 1,2012-02-28 02:55:05.110,2012-02-28 02:55:05.110,0.0,0.0,0.02332603745162487,60012.0
Case0008,W_Nabellen incomplete dossiers,end,2012-02-28 20:05:47.110,2012-02-28 20:05:47.110,0.0,0.0,0.024037493392825127,61842.0
Case0008,W_Valideren aanvraag,Role 1,2012-02-29 15:27:50.110,2012-02-29 15:33:42.110,0.0014465977437794209,352.0,0.027100596576929092,69723.0
Case0008,W_Valideren aanvraag,Role 2,2012-03-01 10:46:07.110,2012-03-01 10:54:08.110,0.001976936124265194,481.0,0.026876036077737808,69145.0
Case0008,W_Nabellen incomplete dossiers,Role 2,2012-03-02 02:39:29.110,2012-03-02 02:50:58.110,0.0028329435735940933,689.0,0.022046752274036407,56721.0
Case0008,W_Valideren aanvraag,Role 2,2012-03-02 19:20:18.110,2012-03-02 19:34:28.110,0.003495589829981327,850.0,0.023072605952620506,59360.0
Case0008,W_Valideren aanvraag,Role 1,2012-03-03 09:43:02.110,2012-03-03 09:52:20.110,0.0022957902401685715,558.0,0.019789816811680794,50914.0
Case0008,W_Valideren aanvraag,Role 2,2012-03-04 00:11:07.110,2012-03-04 00:11:52.110,0.00018504681065678596,45.0,0.020028086379170418,51527.0
Case0008,W_Nabellen incomplete dossiers,Role 1,2012-03-04 13:07:46.110,2012-03-04 13:07:46.110,0.0,0.0,0.018095124512910843,46554.0
Case0008,W_Nabellen incomplete dossiers,Role 2,2012-03-05 03:48:47.110,2012-03-05 03:48:47.110,0.0,0.0,0.020546553656458855,52861.0
Case0008,W_Nabellen incomplete dossiers,Role 1,2012-03-05 18:02:57.110,2012-03-05 18:02:57.110,0.0,0.0,0.019920380786061287,51250.0
Case0008,W_Completeren aanvraag,Role 1,2012-03-06 09:17:38.110,2012-03-06 09:17:38.110,0.0,0.0,0.02133173495531082,54881.0
Case0008,W_Nabellen incomplete dossiers,Role 1,2012-03-06 23:41:22.110,2012-03-06 23:41:22.110,0.0,0.0,0.020143548026680946,51824.0
Case0008,W_Nabellen incomplete dossiers,Role 1,2012-03-07 15:16:06.110,2012-03-07 15:16:06.110,0.0,0.0,0.02179950475692749,56084.0
Case0008,W_Nabellen incomplete dossiers,Role 1,2012-03-08 07:14:17.110,2012-03-08 07:14:17.110,0.0,0.0,0.022346191108226776,57491.0
Case0008,W_Nabellen incomplete dossiers,Role 1,2012-03-08 23:26:35.110,2012-03-08 23:26:35.110,0.0,0.0,0.022675270214676857,58338.0
Case0008,W_Nabellen incomplete dossiers,Role 1,2012-03-09 15:45:50.110,2012-03-09 15:45:50.110,0.0,0.0,0.022837456315755844,58755.0
Case0008,W_Nabellen incomplete dossiers,Role 1,2012-03-10 08:12:47.110,2012-03-10 08:12:47.110,0.0,0.0,0.023017076775431633,59217.0
Case0008,W_Nabellen incomplete dossiers,Role 1,2012-03-11 00:39:07.110,2012-03-11 00:39:07.110,0.0,0.0,0.023002754896879196,59180.0
Case0008,W_Nabellen incomplete dossiers,end,2012-03-11 17:04:22.110,2012-03-11 17:04:22.110,0.0,0.0,0.022977473214268684,59115.0
Case0008,W_Nabellen incomplete dossiers,Role 1,2012-03-12 12:02:02.110,2012-03-12 12:07:41.110,0.0013922732323408127,339.0,0.026531945914030075,68260.0
Case0008,W_Completeren aanvraag,Role 1,2012-03-13 09:10:40.110,2012-03-13 09:19:51.110,0.002266017720103264,551.0,0.029454747214913368,75779.0
Case0008,W_Nabellen incomplete dossiers,Role 1,2012-03-14 03:59:51.110,2012-03-14 04:11:56.110,0.0029806699603796005,725.0,0.02612004056572914,67200.0
Case0008,W_Valideren aanvraag,Role 1,2012-03-14 22:15:34.110,2012-03-14 22:27:27.110,0.0029331939294934273,713.0,0.0252720694988966,65018.0
Case0008,W_Nabellen incomplete dossiers,Role 1,2012-03-15 14:05:50.110,2012-03-15 14:14:25.110,0.0021177572198212147,515.0,0.021884547546505928,56303.0
Case0009,W_Afhandelen leads,Role 1,2012-02-15 00:19:27.110,2012-02-15 00:29:27.110,0.0024690693244338036,600.0,0.015255926176905632,39250.0
Case0009,W_Completeren aanvraag,Role 1,2012-02-15 13:04:22.110,2012-02-15 13:08:05.110,0.0009165080264210701,223.0,0.017605764791369438,45295.0
Case0009,W_Valideren aanvraag,Role 1,2012-02-16 04:56:20.110,2012-02-16 04:56:20.110,0.0,0.0,0.022114647552371025,56895.0
Case0009,W_Nabellen offertes,Role 1,2012-02-16 23:12:25.110,2012-02-16 23:12:25.110,0.0,0.0,0.025562291964888573,65765.0
Case0009,W_Completeren aanvraag,Role 1,2012-02-17 20:20:05.110,2012-02-17 20:20:05.110,0.0,0.0,0.029563793912529945,76060.0
Case0010,W_Afhandelen leads,Role 1,2012-02-15 00:19:27.110,2012-02-15 00:29:27.110,0.0024690693244338036,600.0,0.015255926176905632,39250.0
Case0010,W_Afhandelen leads,end,2012-02-15 13:04:22.110,2012-02-15 13:08:05.110,0.0009165080264210701,223.0,0.017605764791369438,45295.0
Case0010,W_Completeren aanvraag,Role 1,2012-02-16 11:26:28.110,2012-02-16 11:26:28.110,0.0,0.0,0.031213102862238884,80303.0
